465	155	28	138	4000	-2504	1341	-529
342	164	-6	120	4000	-1330	1353	-586
48	168	-246	101	4000	-789	1667	-594
-123	190	-448	215	4000	-586	2309	-665
118	146	-599	269	4000	-988	2579	-866
175	117	-328	313	4000	-1183	2440	-846
204	103	-291	329	4000	-1447	1605	-809
275	99	-380	276	4000	-1764	954	-804
172	70	-393	248	4000	-2063	889	-805
125	67	-552	199	4000	-1850	116	-818
24	70	-523	246	4000	-2481	-1962	-748
-12	92	-507	189	4000	-3657	-3837	-730
-62	65	-376	244	4000	-2119	-4000	-605
-73	44	-356	341	-782	160	-4000	-549
-96	93	-465	381	-4000	887	-4000	-325
-146	110	-365	376	-4000	1531	-4000	-99
-157	79	-225	276	-4000	1656	-4000	-213
-222	38	-147	210	-4000	988	-4000	-34
-234	62	-306	88	-4000	592	-2185	148
-186	0	-292	-13	-4000	480	608	-166
-142	-42	-166	-100	-4000	119	1149	-370
-136	-65	-96	-200	-4000	-371	1033	-528
-114	-83	187	-208	-4000	-526	297	-606
-96	-99	190	-241	-4000	-358	-138	-525
-89	-72	169	-284	-4000	-327	-345	-523
-67	-57	382	-226	-4000	-620	-533	-492
-125	-53	524	-194	-4000	-1107	-308	-442
-280	-23	826	-166	-4000	-1383	-305	-362
-261	-31	785	-137	-4000	-1487	-149	-297
-36	21	101	-167	-4000	-1330	-157	-175
52	-54	-189	-206	-4000	-750	8	-46
139	-98	-186	-148	-4000	-11	78	23
169	-80	-316	-81	-4000	293	101	10
70	-77	-320	-109	-3655	380	243	-35
49	-36	-415	-110	-1918	571	331	44
30	-12	-442	-59	-360	771	376	184
20	62	-194	-26	1091	1018	416	228
-16	62	-354	-12	2425	1163	506	163
-13	51	-572	92	3679	1508	557	274
-5	41	-446	174	4000	1531	563	406
20	34	-425	211	4000	1572	470	239
25	25	-263	324	4000	1919	543	273
13	21	-99	335	4000	2031	497	393
38	51	27	168	4000	2109	441	327
-5	50	140	-64	4000	2382	497	286
-1	46	309	-94	4000	2385	529	-46
30	63	467	-50	4000	1981	622	-297
25	84	410	-121	4000	1344	637	-195
23	95	297	-152	4000	380	658	163
26	168	23	-233	4000	-530	637	485
1	142	-49	-285	4000	-1135	684	591
-29	54	77	-226	4000	-940	749	1004
-29	62	121	-113	4000	-1688	838	1130
-32	47	172	76	4000	-2998	871	695
-17	17	237	92	4000	-2713	791	225
-10	-18	238	182	4000	-2144	702	-150
-8	-27	184	565	4000	-642	571	-218
7	-23	125	524	4000	214	506	-146
2	-48	18	-67	4000	112	498	-248
8	-46	31	-450	3464	-428	400	-333
-18	-45	67	-659	2504	-1526	261	80
-36	-36	24	-623	1120	-1387	90	334
-37	-35	9	-462	-449	-657	-134	-136
-53	-47	-6	-409	-2986	283	-148	-220
-32	-38	12	-246	-4000	496	-27	373
-19	-72	31	-67	-4000	74	98	741
-9	-83	73	204	-4000	-257	146	379
10	-79	103	329	-4000	-849	-20	-186
30	-104	134	402	-4000	-1070	-175	-131
80	-127	160	388	-4000	-1200	-169	304
70	-136	146	377	-4000	-1452	-141	226
15	-106	115	206	-4000	-1005	-156	-163
5	-112	14	-182	-4000	-177	-241	-232
-11	-86	-147	-219	-4000	419	-246	-26
-32	11	-224	-290	-4000	541	-92	261
-18	152	-175	-234	-4000	343	11	-85
-44	305	-192	-2	-4000	628	76	-235
-58	263	-188	102	-4000	815	62	247
-56	183	-194	158	-4000	542	-25	499
-61	124	-153	260	-4000	145	60	853
