634	-572	2018	821	-148	-4000	4000	-1198
448	-272	677	1151	293	-4000	4000	-1761
155	41	-365	1464	354	-4000	4000	-2230
-320	341	-1259	1622	27	-4000	4000	-2474
-779	737	-2175	1732	-207	-4000	4000	-2763
-1351	1193	-3242	1761	-924	-4000	4000	-3024
-1735	1482	-4000	1802	-1446	-4000	4000	-3319
-1847	1636	-4000	1749	-1850	-4000	4000	-3644
-1801	1656	-4000	1566	-1737	-4000	4000	-3931
-1735	1701	-4000	1367	-1837	-4000	4000	-4000
-1581	1648	-4000	1261	-2144	-4000	4000	-4000
-1231	1583	-4000	1684	-2309	-4000	4000	-4000
-911	1569	-4000	2010	-2016	-4000	4000	-4000
-455	1559	-4000	1683	-1990	-2895	4000	-4000
-690	1547	-4000	1552	-2056	-997	4000	-3858
-1585	1516	-4000	1696	-2040	758	4000	-3534
-1846	1494	-4000	2010	-1980	2373	-147	-3119
-2012	1429	-4000	2193	-1650	3735	-1377	-2712
-2256	1375	-4000	1623	-1961	4000	-2614	-2254
-2195	1244	-4000	1414	-1990	4000	-4000	-1803
-2116	1051	-3653	1300	-1737	4000	-4000	-1321
-1846	803	-2834	906	-1195	4000	-4000	-726
-1717	498	-1974	506	-130	4000	-4000	-280
-1324	250	-1353	27	623	3807	-4000	-44
-972	32	-662	-411	757	2421	-4000	176
-944	-141	-56	-10	947	1309	-4000	239
-675	-87	189	467	1135	510	-4000	389
-521	34	638	-198	1246	-26	-4000	566
-104	103	1088	-701	1344	-224	-4000	564
281	72	1308	-1370	1417	-352	-4000	739
553	-102	1639	-2254	1590	-523	-4000	751
790	-275	1619	-2666	1604	-796	-4000	760
908	-497	1674	-3157	1734	-1113	-4000	927
1032	-705	1833	-3223	1824	-1262	-4000	981
900	-871	1965	-2326	1916	-1160	-4000	1026
762	-965	2087	-1248	1863	-851	-2862	1063
568	-984	2266	-460	1759	-451	-2791	1112
746	-944	2472	535	1759	113	-2223	1205
1159	-965	2551	655	1787	831	120	1272
1433	-1030	2746	524	1963	1669	1734	1372
1637	-1132	2669	1184	2030	2450	1642	1443
1868	-1155	2392	1119	1865	3083	1127	1460
2223	-1190	2225	255	1604	3536	404	1434
2156	-1180	2213	654	1539	3686	1214	1392
2028	-965	2225	1718	1474	3735	1902	1387
2283	-632	2152	126	1313	3609	1467	1329
2325	-247	1759	-1693	1865	3398	1353	1297
2014	-38	1509	-1805	2492	3212	913	1317
1808	48	1444	-2114	1710	2840	299	1324
757	-82	1410	-2236	600	2353	-281	1325
-858	-277	1611	-1394	52	1590	411	1312
-586	-340	2133	945	-325	514	1158	1264
456	-413	2681	2803	-346	-373	1288	1142
896	-383	2680	2478	-488	-863	1591	1047
774	-379	2412	1167	-452	-920	1548	853
216	-369	1608	-1787	-125	-796	1548	737
-270	-347	789	-4000	-345	-680	1995	686
-897	-379	523	-4000	-507	-476	2232	526
-909	-331	259	-3038	-409	-19	2124	400
-1522	-244	59	-2212	-860	599	2086	324
-1585	-28	-194	-3038	-1495	1254	1996	188
-227	91	-259	-1754	-1459	1964	2493	56
619	-23	-393	-225	-1137	2710	2582	-68
863	8	-474	-221	-852	3735	2452	-140
725	189	-118	781	-667	4000	2423	-181
629	345	142	4000	-787	4000	2126	-211
361	315	-28	4000	-1186	4000	2232	-130
-56	217	-409	4000	-1312	4000	2244	-52
-77	180	-881	4000	-1186	4000	1972	33
-218	-14	-1297	2270	-1251	4000	1076	129
-873	-174	-1126	417	-1251	3682	399	230
-880	-213	-462	1558	-1422	2382	290	411
-518	-219	-71	2079	-1303	1331	36	466
-1003	-187	361	112	-863	481	4	485
-1284	-261	531	-3230	-652	-566	76	499
-999	-232	130	-4000	-947	-1587	-272	507
-832	-126	-167	-4000	-1404	-2596	-349	521
-858	-59	-59	-4000	-1803	-3848	-414	530
-596	29	830	-4000	-2423	-4000	-825	540
-584	120	1175	-4000	-2730	-4000	-774	564
