3753	-375	-267	3	-223	-2103	-611	-561
3104	-299	-358	85	-272	-3399	-921	-443
2648	-276	-320	210	-378	-4000	-660	-301
2178	-270	-300	240	-486	-3396	-294	-153
1368	-222	-297	144	-486	-1747	142	-40
294	-183	-202	-87	-551	-1034	-182	20
-705	-76	-209	-220	-611	-621	-1187	30
-1457	52	-267	-88	-238	1214	-1820	85
-1600	144	-393	-50	180	3479	-340	236
-1706	183	-517	-44	253	3849	1300	320
-1508	217	-690	28	247	3341	2517	282
-1430	274	-776	59	220	1576	2908	184
-1394	256	-743	127	135	628	3513	67
-1108	251	-324	101	114	2621	3722	-18
-1247	77	331	7	245	4000	2973	-80
-1479	-171	533	-107	432	4000	2582	-165
-1878	-207	663	-279	615	4000	702	-156
-1877	-118	693	-265	597	4000	-39	-175
-1740	3	598	-53	374	2340	-120	-251
-1589	55	415	101	114	144	77	-349
-1628	46	264	134	17	-2319	-326	-492
-2941	65	207	122	143	-4000	-3662	-592
-4000	84	42	131	139	-4000	-4000	-589
-4000	99	-42	240	-76	-4000	-4000	-427
-3897	105	-88	252	-180	-4000	-4000	-218
-2305	103	-50	180	-263	-4000	-4000	-121
146	98	-42	205	-261	-4000	-4000	-26
2212	17	-24	244	-38	-2579	-4000	85
4000	-69	-3	402	88	246	-4000	247
4000	-140	-30	663	62	3145	-3989	747
4000	-168	33	903	99	4000	-1074	1077
3328	-98	104	1082	241	4000	2908	990
2215	-37	36	1306	299	1169	4000	963
1739	4	-41	1391	237	-2099	4000	946
1617	48	-72	1237	-29	-2986	4000	674
1592	131	-133	1110	-184	-4000	4000	434
1201	244	-143	903	88	-1619	3998	326
985	270	-141	500	379	2511	2623	202
455	288	-114	-137	562	2874	1821	268
-56	298	-106	-843	497	4000	2212	296
-432	264	-103	-1370	390	4000	2688	160
-697	252	-122	-1788	395	4000	2318	59
-1145	222	-122	-2204	339	4000	1797	-61
-1919	136	42	-2327	271	4000	1770	-90
-3338	40	175	-2033	37	3654	1906	-154
-4000	-50	252	-1505	-144	2031	2379	-200
-4000	-82	386	-960	-80	290	2700	-279
-4000	17	432	-711	0	-3557	3421	-370
-4000	102	354	-707	39	-4000	4000	-362
-2094	102	284	-761	220	-4000	4000	-362
51	113	215	-686	302	-1590	3722	-319
1857	146	132	-454	188	-1709	4000	-288
3497	103	65	-230	138	-2644	3154	-329
3981	31	46	8	23	-645	-3965	-370
3981	16	7	246	-61	-1082	-4000	-144
4000	20	-2	483	-83	734	-4000	253
3964	-6	3	719	-144	1539	-4000	401
4000	-44	-32	903	-142	868	-4000	320
4000	-127	-33	1131	-153	949	-4000	160
3615	-268	-34	1554	-172	1855	-3863	200
3004	-337	-30	2083	-224	2320	-2492	482
2154	-286	-40	2148	-261	1559	-2142	817
1698	-134	-38	1696	-224	2710	-485	855
986	-80	-36	1169	-175	4000	425	572
165	-51	-62	574	-196	4000	929	515
-1182	46	-62	76	-227	2747	1658	638
-1625	49	-102	-358	-228	1795	1797	806
-1854	1	-141	-761	-159	-3990	1996	947
-1854	-3	-198	-1138	-82	-4000	1524	882
-1345	-78	-313	-1528	-123	-4000	1170	874
-1108	-153	-300	-1547	-48	-2507	954	1163
-877	-134	-207	-1290	105	-1034	821	1395
-1068	-98	-63	-1073	157	-183	628	1529
-1068	-54	14	-898	111	-143	506	1598
-1560	-21	-39	-826	-6	366	356	1586
-2680	13	-38	-966	-147	237	219	1553
-3826	-49	-43	-1081	-187	506	127	1293
-3866	-64	-40	-1048	-225	427	-21	947
-2925	-22	-28	-910	-381	590	-37	465
-1560	-45	-56	-593	-571	734	-102	22
-484	-71	-33	-125	-860	815	-92	-424
-783	-133	33	369	-860	746	-183	-844
-1158	-154	28	577	-93	644	-186	-1143
-887	-174	5	720	619	620	-187	-1374
-40	-219	52	914	579	438	-190	-1474
1051	-244	61	1106	310	362	-125	-1681
2223	-236	54	1554	-95	124	-37	-1721
3004	-201	43	2282	-148	78	41	-1989
3806	-120	-1	3039	222	-111	107	-2588
2976	-28	-28	3064	642	-293	258	-2874
268	51	-1	2498	1034	-474	291	-3022
-1395	30	40	1892	1213	-712	367	-2995
-2826	-98	89	1029	1148	-688	417	-2995
-3435	-142	89	-48	993	-706	394	-3583
-2542	-137	20	-1044	735	-806	425	-4000
-1162	-66	-5	-1923	-457	-859	474	-4000
844	-2	-107	-2204	-2387	-805	616	-2995
3753	-12	-174	-2033	-3638	-558	600	-685
4000	50	-138	-2085	-2794	-279	494	1533
4000	163	-38	-2261	-619	-154	461	3002
