-21	16	-39	-28	-16	8	-321	28
-7	38	-52	-34	-356	15	-316	6
-34	56	-62	-48	-885	4	36	-22
-53	18	-30	-41	-624	-23	117	-42
-43	6	-29	-32	-7	-19	177	-53
-62	-5	-28	-22	23	-7	44	-98
-58	-28	-66	-55	28	-30	22	-80
-65	-47	-90	-57	38	-19	92	-79
-37	-40	-68	-71	654	-26	-61	-75
-20	-28	-88	-71	1034	-24	-208	-60
-24	-63	-96	-74	1265	-7	-354	-35
-12	-64	-110	-70	1132	7	-73	-9
-2	-43	-138	-47	879	5	111	-35
-5	-43	-125	-75	758	26	159	-39
-7	-23	-97	-59	573	15	268	-45
4	18	-68	-59	397	42	79	-37
-23	4	-38	-64	26	58	3	-26
-7	-34	-15	-54	-118	21	-163	-18
24	-37	-13	-57	-107	31	-146	-9
39	-19	8	-49	49	15	141	1
50	-11	36	-47	77	15	183	0
47	-42	54	-36	103	5	136	25
41	-38	62	-26	-23	10	-14	34
40	-39	43	-16	-35	21	-128	17
46	-40	52	-4	0	15	4	25
23	-37	30	-10	-44	16	181	22
24	-15	39	-15	-7	8	18	32
20	6	18	-9	522	21	-110	3
-13	8	6	-6	1494	16	152	-3
-18	24	20	2	993	61	1035	24
-24	33	-18	6	-139	57	1726	19
-34	26	-20	16	-580	51	887	28
-53	12	-21	25	-884	57	295	40
-40	26	-7	4	-846	13	0	38
-49	67	-7	-9	-669	1	-417	20
-49	86	10	8	-299	21	-670	13
-56	91	8	4	-12	23	-1271	-5
-69	125	-19	-9	194	-24	-1748	-3
-83	114	19	-2	472	-36	-1539	21
-99	103	30	-30	579	-10	-320	11
-89	78	-7	-30	552	22	-233	6
-95	99	-35	-38	-68	-6	-277	6
-89	122	-3	-13	-878	-26	356	18
-83	79	-6	10	-820	13	275	41
-68	63	14	11	-746	10	107	21
-77	43	27	48	-726	6	-50	11
-77	57	4	31	-433	8	197	10
-50	34	36	25	-433	-8	408	24
-44	-3	36	28	-248	-7	474	36
-50	-17	44	32	-102	2	53	28
-53	-14	50	60	99	22	-224	5
-16	-14	41	27	308	48	-28	-15
-20	-7	46	-5	310	6	163	0
13	38	29	-26	461	26	580	10
31	-3	27	-38	497	54	538	15
64	5	24	-39	442	16	580	6
108	-15	30	-28	340	9	538	-31
110	-63	42	-39	220	12	693	-39
176	11	26	-47	-58	-6	145	-28
159	-11	14	-30	-559	-27	-997	18
122	0	-8	-12	-791	-10	-594	55
86	46	-7	-34	-421	-4	-74	39
43	11	-7	-41	13	40	98	34
25	-18	-30	-22	314	57	30	43
28	-28	-22	-30	550	29	-272	41
31	-43	-24	-36	493	26	-71	24
14	-62	-30	-21	425	38	616	20
45	-50	-13	-1	361	73	645	19
60	-23	-29	-10	281	47	394	27
99	8	-15	4	220	44	656	-10
104	3	-4	-28	308	31	-78	-13
92	14	-7	-32	518	36	-859	20
77	5	10	-28	424	53	-928	40
14	-22	8	-46	243	18	-1384	53
-5	-51	6	-19	87	21	-920	37
-40	-67	-39	-51	-264	-6	154	50
-93	-39	-47	-40	-781	9	154	21
-135	-59	-36	-27	-746	5	111	10
-136	-43	-53	-45	-270	-24	376	8
-124	-49	-53	-23	27	-10	661	-18
-114	-75	-30	4	91	0	962	-23
-126	-60	-22	15	-364	26	1345	-2
-136	-52	-41	8	-328	5	1170	15
-104	-71	-49	-8	-147	18	930	-1
-93	-100	-46	0	-17	13	467	25
-101	-79	-28	32	476	23	-449	-8
-62	-26	-28	15	576	32	-884	-32
-65	-7	-24	38	880	35	-1076	-33
-67	11	-34	41	1034	34	-928	12
-35	1	-28	17	1142	8	-672	26
-14	11	-8	10	1181	24	-316	47
9	48	-9	-17	1104	12	-391	71
7	31	2	-7	401	34	-477	24
17	5	6	-17	-421	46	164	43
28	-9	8	-34	-555	77	734	14
59	14	15	-46	-791	106	645	25
55	22	30	-88	-523	65	529	29
47	17	42	-94	-282	66	562	41
66	34	59	-86	-212	24	341	12
78	36	52	-106	-141	-32	-14	3
65	63	17	-84	-196	-19	-85	70
50	64	20	-90	-429	-35	211	50
35	23	12	-80	-516	-30	433	94
10	-14	15	-79	-483	-15	523	47
36	-27	56	-114	-551	2	457	28
24	-8	75	-91	-398	48	462	37
13	-17	72	-79	-346	64	89	35
17	44	64	-77	-261	95	-280	29
12	36	60	-68	-143	87	-87	18
-5	21	55	-55	-64	88	319	53
-63	15	42	-37	53	86	352	37
-44	-3	20	-55	50	58	221	37
-30	22	11	-37	12	87	441	26
-47	2	-1	-10	75	54	331	-3
-36	-2	-13	-12	194	46	8	-11
-7	7	-55	16	237	35	-428	-25
-11	38	-41	3	145	-2	-663	-23
-28	3	-47	20	48	48	-840	-8
-31	44	-54	38	3	57	-603	-10
-30	68	-14	48	50	35	14	-16
-44	29	-50	54	65	49	303	7
-52	70	-38	36	0	78	368	21
-39	37	-45	59	84	89	206	-3
