-85	22	-259	-68	282	-37	-33	-175
-79	31	-263	-92	320	-35	-67	-122
-66	43	-202	-30	184	-24	-49	-104
-79	-6	-123	-13	-121	-20	-68	-117
-86	13	-38	-29	-338	-30	-80	-109
-99	30	-10	16	-360	-11	-44	-109
-197	37	21	-16	-360	-13	-8	-155
-301	24	83	-78	-282	-36	41	-206
-386	-5	60	-114	-240	-24	16	-223
-488	2	54	-114	-130	-9	31	-178
-352	2	63	-137	-78	0	16	-140
-61	-20	-39	-124	-180	-14	21	-164
147	-55	-100	-85	-223	-6	23	-132
395	-70	-82	-51	-246	12	39	-109
530	-65	-133	-28	-132	2	61	-109
592	-4	-172	-49	-103	13	20	-99
494	44	-204	-35	-162	21	-13	-101
382	4	-333	-1	-82	-6	-30	-105
315	-6	-281	30	33	20	-40	-109
122	66	-116	38	70	48	-53	-87
-10	58	-114	18	9	36	-69	-66
-144	41	-40	26	-40	49	-101	-47
-201	66	3	23	-86	38	-96	-9
-171	40	26	-3	-60	54	-112	-13
-132	53	93	-25	-76	67	-138	-9
-90	45	124	-17	-139	59	-143	-1
-66	29	138	-36	-68	58	-116	-9
-104	8	85	-37	3	42	-109	-40
-86	43	42	1	-37	44	-90	-36
-36	87	76	18	-45	57	-15	-39
-40	58	140	40	-16	68	6	-147
-25	37	97	43	-23	47	50	-61
-97	-10	72	63	-48	31	72	76
-41	18	40	26	-5	58	86	110
54	27	-45	18	54	71	114	69
54	1	-76	-28	34	61	107	-136
95	2	-35	-65	37	49	120	-166
66	-11	-70	-50	60	34	158	-151
25	-18	-96	-23	86	36	175	-195
19	-10	-114	-15	95	24	181	-6
27	5	-190	-1	111	58	206	353
4	8	-234	30	97	59	225	604
0	58	-70	15	74	33	215	434
53	24	84	22	19	58	154	241
25	11	46	8	9	34	129	121
-36	18	93	5	35	36	116	-321
-1	-19	65	-1	16	24	95	-934
20	-35	105	2	55	28	119	-817
-63	-66	174	23	77	54	112	-234
-104	-59	116	31	114	12	107	-287
-94	-32	120	50	151	41	92	-380
-90	-32	113	30	188	34	54	81
-95	-20	76	15	204	29	45	369
-78	9	18	22	230	37	37	259
-60	-14	-17	-6	281	24	7	384
-36	-13	40	2	282	40	-39	279
-6	-7	8	2	273	17	-40	-104
-47	-28	-83	-3	257	33	-42	-109
-52	-33	5	12	257	3	-46	58
-64	-28	104	30	226	8	-54	84
-73	6	332	38	227	3	-71	163
-78	16	1159	37	237	15	-65	308
-59	15	1835	3	178	39	-64	499
-8	17	923	-38	139	30	-71	695
-7	-31	-129	-45	143	26	-123	586
15	-64	-829	-29	197	21	-146	581
62	-111	-1612	-19	214	11	-202	567
81	-49	-1811	-5	175	26	-310	499
40	48	-1673	59	129	47	-373	515
2	76	-1061	61	134	7	-484	515
-44	152	-739	46	179	26	-558	499
-40	136	-485	48	146	17	-602	469
-3	95	-120	61	49	12	-619	448
-51	78	-30	80	22	45	-679	423
-82	34	44	44	53	12	-798	459
-98	-8	84	10	7	-11	-892	361
-113	-5	278	18	-19	-22	-969	198
-71	-6	492	-8	-30	-3	-1030	120
4	-75	996	0	-38	12	-1114	120
17	-86	1127	-29	-61	-12	-1196	17
25	-93	987	-50	-62	3	-1262	-50
19	-94	936	-69	-102	7	-1337	-63
-13	-59	402	-72	-182	-18	-1511	-118
-48	33	28	-55	-132	10	-1649	-41
-70	113	-372	-83	-83	6	-1727	-9
-31	159	-450	-60	-34	-19	-1766	7
-25	208	-228	-72	-40	11	-1757	-25
-34	188	-149	-82	-74	5	-1728	-148
-36	141	87	-42	-67	-8	-1702	-193
23	86	-33	-14	-97	20	-1767	-113
60	26	-348	-3	-131	42	-1915	-148
32	-60	-682	27	-122	37	-2162	-201
52	-80	-875	51	-72	16	-2435	-187
7	-65	-759	49	-99	16	-2821	-260
2	-59	-650	38	-103	40	-3379	-224
-20	52	-482	22	-99	19	-3652	-207
-56	158	-277	23	-98	-6	-3497	-208
-6	189	-173	14	-60	34	-3130	-226
-12	129	-28	34	-61	29	-2667	-271
33	74	-5	24	-21	44	-2467	-248
85	33	215	19	-25	47	-2862	-276
71	-24	380	2	-40	19	-3277	-324
8	24	295	-46	-1	44	-3455	-287
-1	-5	372	-30	36	31	-3277	-341
-59	-23	325	-33	28	18	-2781	-378
-148	17	337	-31	51	26	-1944	-360
-123	-3	288	-9	159	42	-774	-492
-66	-19	217	-9	167	39	817	-427
17	1	215	-26	131	6	3103	-412
59	-5	166	-30	114	16	4000	-421
50	-31	62	-21	126	-6	4000	-325
12	-4	-12	-20	138	25	4000	-280
16	-13	364	-57	143	45	4000	-223
49	2	608	-103	143	43	4000	-270
25	46	543	-111	101	31	4000	-124
-3	38	467	-109	114	33	4000	-148
-46	65	280	-81	137	69	4000	-223
-75	67	164	-52	133	43	4000	-158
-76	-12	-43	-26	60	53	4000	-202
-82	-63	-238	-53	-21	54	4000	-113
-109	-68	-429	-75	-71	46	4000	-109
-130	-66	-556	-36	-84	43	4000	-70
-109	-91	-509	-45	-46	26	4000	-87
-46	-82	-479	3	19	33	4000	-60
-25	0	-324	15	97	24	4000	45
-29	-8	-136	27	15	32	3852	67
16	-41	150	40	-123	38	2760	82
14	-65	923	-4	-167	33	1605	80
-3	-40	1615	25	-160	41	561	99
-45	-16	1127	4	-198	47	-451	117
-25	25	318	7	-206	41	-1308	312
51	81	-84	46	-167	47	-1999	352
44	29	-595	23	-188	39	-2568	203
88	-23	-629	-71	-137	25	-2899	149
101	-45	-133	-96	-102	5	-3130	-72
51	-41	-9	-65	-162	11	-3193	-185
50	-55	-454	-79	-203	37	-3112	-78
2	-38	-642	2	-189	8	-2925	133
-20	-20	-389	15	-131	16	-2614	434
-34	2	-66	0	-103	31	-2312	454
-34	47	132	9	-67	30	-2064	564
30	16	-330	-8	80	59	-1901	707
12	-30	-804	0	171	52	-1918	631
11	3	-969	11	207	42	-2096	473
-20	-3	-969	14	310	39	-2312	341
-51	-6	-579	-12	248	35	-2568	193
-27	25	-96	-32	241	24	-2821	-127
-23	-40	345	-83	296	26	-3053	-96
71	-63	400	-93	167	13	-3230	182
142	-91	322	-66	245	24	-3376	269
82	-94	248	-28	196	36	-3455	199
31	-26	-35	2	93	35	-3525	139
41	3	-56	-17	61	37	-3444	94
-3	19	191	-8	13	30	-3326	62
29	-56	714	-12	53	42	-3106	85
9	-75	476	-56	8	10	-2781	89
-42	-24	-46	-65	51	19	-2401	15
-38	-15	-257	-42	68	45	-2028	-50
-25	8	-562	-57	56	33	-1757	-37
21	-16	-503	-25	61	30	-1517	11
-5	-7	-482	-9	40	42	-1376	124
-30	17	-393	-61	-9	15	-1262	225
-39	-12	-317	-79	-30	-13	-1191	202
-42	27	-10	-79	-5	-1	-1136	145
-45	64	523	62	-31	17	-1124	53
-19	60	758	205	-23	10	-1136	-221
-37	73	557	154	-18	13	-1113	-415
-61	63	361	66	-9	23	-1076	-248
-32	35	217	44	13	17	-1055	-226
-31	14	-29	-6	-7	20	-969	-198
-41	25	-30	-63	-16	-3	-876	-95
-29	26	-32	-68	-41	-9	-745	-219
-23	24	128	-28	-28	31	-631	-43
-23	-2	381	37	-31	18	-523	149
5	-26	573	5	-38	10	-420	117
-4	-25	596	-69	-36	32	-401	-20
11	-32	349	-105	-43	39	-363	-251
-24	2	164	-100	-48	48	-337	-593
-35	24	174	-76	-23	40	-324	-1115
-16	20	266	-44	0	40	-290	-1039
-49	33	214	-18	0	28	-298	-450
-30	29	110	2	28	9	-277	-282
-19	-5	17	3	33	19	-261	-358
-2	-13	-116	-17	74	3	-185	-398
16	-5	-215	-1	73	21	-137	-370
0	5	-103	-32	62	13	-107	37
-28	25	10	-87	61	1	-42	117
9	2	-283	-74	51	-2	-33	62
22	1	-450	-61	72	-9	-14	91
-8	-4	-352	-46	56	0	-74	-202
13	3	-358	11	75	-16	-120	-404
-6	11	-269	-2	79	5	-140	-557
49	-9	-250	-3	63	29	-215	-415
73	5	-544	50	78	16	-263	-190
-4	32	-871	4	79	21	-275	-101
50	30	-507	46	72	35	-272	19
166	7	-247	77	60	11	-290	-19
135	12	-238	12	52	6	-312	128
-35	-16	142	12	69	21	-341	138
-80	-89	133	-53	38	9	-320	-11
