48	-911	2077	1343	2120	884	-556	-1514
-37	-960	1770	1314	1930	1026	-530	-1322
14	-1022	1670	1249	1800	1079	-522	-1183
-3	-1066	1159	1144	1660	1067	-510	-1029
-29	-1066	1107	1212	1527	1039	-485	-982
-39	-1066	1119	1241	1407	1014	-469	-891
123	-1019	908	1184	1287	961	-446	-834
133	-1019	433	1173	1083	917	-420	-738
120	-960	0	1158	815	857	-399	-709
176	-958	-349	1106	522	774	-375	-744
171	-903	-640	1005	266	727	-331	-700
162	-873	-782	923	9	662	-281	-605
167	-812	-895	906	-159	608	-228	-479
139	-746	-776	876	-160	555	-184	-397
102	-688	-577	793	-129	508	-139	-354
58	-617	-391	749	-113	498	-18	-359
25	-549	-458	655	-97	461	107	-332
-6	-497	-604	575	-143	393	42	-252
-63	-481	-604	533	-163	331	-45	-111
-98	-417	-698	457	-193	262	-97	-3
-145	-372	-867	394	-284	200	-149	39
-169	-312	-51	334	-464	167	-92	36
-190	-258	661	239	-712	135	-22	-6
-212	-210	640	174	-865	98	50	-11
-233	-168	654	150	-970	51	97	40
-254	-139	154	101	-1003	24	119	138
-278	-110	-307	50	-997	-4	130	165
-294	-83	-639	-5	-942	-37	112	142
-283	-13	-713	-52	-872	-58	118	124
-284	117	-604	-60	-808	-78	134	37
-274	207	-517	-50	-807	-92	152	3
-258	177	-391	-29	-795	-106	142	15
-258	164	-385	-32	-792	-127	131	30
-293	190	-391	-44	-789	-163	105	135
-343	150	-442	-87	-770	-192	91	209
-353	54	-438	-218	-746	-214	101	306
-317	-31	-448	-326	-778	-228	110	369
-276	-116	-414	-281	-853	-227	124	342
-236	-183	-385	-257	-876	-228	137	375
-209	-214	-355	-306	-913	-228	154	325
-199	-96	-283	-299	-877	-162	196	191
-197	-169	-213	-276	-291	189	230	498
-344	-1210	-79	-194	1580	1048	153	1450
-1033	-2103	6	329	2386	1917	-76	1846
-2246	-1936	-141	1687	2101	2319	-349	1085
-2330	-1741	846	2152	1995	2252	-903	-1131
-2059	-1635	2993	1932	1864	2060	-1715	-2865
-1983	-1511	2729	1827	1637	1917	-1513	-2617
-1817	-1393	1803	1684	1530	1524	-906	-1792
-1544	-989	1647	1314	519	795	-807	-1788
-1149	-398	793	847	-436	298	-412	-713
-604	25	583	170	-1194	-110	-258	-815
-388	373	77	-148	-1729	-458	-67	-120
-8	672	-188	-612	-2226	-709	107	-65
170	900	-413	-879	-2544	-917	179	230
391	1071	-692	-1145	-2781	-1052	335	436
538	1227	-755	-1356	-2944	-1158	353	478
652	1315	-976	-1482	-2999	-1227	464	729
768	1388	-969	-1626	-3018	-1257	464	645
798	1425	-1127	-1673	-2806	-1265	523	857
888	1449	-1089	-1760	-2580	-1265	528	751
888	1449	-1158	-1743	-2366	-1241	548	882
927	1435	-1130	-1760	-2182	-1200	555	808
914	1388	-1128	-1720	-1984	-1157	543	857
920	1355	-1101	-1691	-1847	-1106	552	817
900	1309	-1043	-1630	-1700	-1046	529	781
883	1242	-1032	-1565	-1552	-986	591	794
920	1258	-1017	-1678	-1440	-1294	1197	1403
1885	2039	-1752	-2403	-1315	-2592	2902	3027
3395	2941	-2460	-2159	-219	-2223	2582	1924
776	-148	-604	1916	3744	2232	-713	-2728
-2772	-3130	1692	3324	4000	3192	-1627	-3020
-2545	-2877	663	2738	3414	2175	-563	-1624
-1762	-1783	433	2764	3601	2029	-745	-1888
-2194	-1940	564	2478	2428	1407	-441	-1183
-771	-677	68	1237	1213	648	-280	-647
-1066	-895	207	1249	953	577	-401	-496
-179	-67	-147	203	-260	-162	-123	91
-138	-78	-54	264	-126	-35	-166	-55
175	281	-220	-411	-997	-550	3	450
451	473	-241	-500	-919	-487	16	326
465	550	-253	-807	-1333	-731	93	606
776	788	-322	-979	-1381	-745	151	570
668	725	-263	-1044	-1463	-800	178	652
927	941	-341	-1244	-1534	-864	261	682
798	837	-254	-1174	-1398	-794	270	621
977	996	-308	-1363	-1528	-874	309	721
863	868	-247	-1240	-1357	-767	232	662
934	933	-288	-1394	-1508	-842	220	768
883	855	-247	-1280	-1294	-716	189	666
855	853	-241	-1330	-1328	-745	188	727
852	811	-223	-1231	-1137	-651	185	634
790	781	-206	-1347	-1118	-862	637	1112
1420	1421	-725	-2082	-1182	-2014	2369	2624
2915	2659	-2067	-2265	-1159	-2412	2631	2624
2744	2429	-2009	-2053	-1064	-2117	2163	787
2223	2014	-1618	-1935	-970	-2045	2061	-96
2336	2079	-1694	-1767	-907	-1896	1345	159
1832	1772	-1147	-1370	-602	-1135	693	4
1311	1510	-895	-1028	-181	-864	498	-201
855	941	-680	-380	266	-263	-144	-240
349	477	-357	-197	388	-123	-198	-190
180	210	-334	142	651	241	-672	-166
-248	-179	-46	205	766	382	-769	33
-301	-273	-93	242	1313	774	-1097	404
-323	-789	-132	155	2947	1470	-1327	947
822	-954	-737	129	4000	1742	-1421	629
1775	-650	-1166	923	3744	1799	-1653	-991
711	-926	-450	2868	2966	2775	-2559	-3177
-3429	-3692	2094	4000	3664	3540	-3130	-3258
-3997	-3716	3202	3715	2422	3023	-2430	-2114
-3130	-2773	2148	3247	-246	2247	-1966	-1792
-3410	-2891	2404	2787	-2044	1702	-1653	-1249
-2460	-1683	1835	1110	-2503	823	-1063	-910
-1170	-1220	1452	459	-2183	634	-939	-840
-1091	-1092	1351	-102	-2110	148	-534	-504
20	-553	866	-884	-1912	-61	-394	-393
185	-553	855	-1267	-1552	-269	-171	-21
721	-128	508	-1548	-1455	-461	1	157
1324	243	368	-2581	-1528	-724	172	403
2003	833	106	-2550	-1381	-794	310	535
2129	1109	-36	-2324	-1267	-1123	498	760
2549	2295	-560	-2159	-1192	-1846	848	1128
2336	2941	-1103	-1956	-1071	-2429	1131	1509
2080	2689	-1424	-1826	-985	-2577	1197	1638
1962	2287	-1083	-1307	309	-1508	628	983
-33	746	-34	695	3753	185	-82	46
-3571	-2525	1249	4000	4000	1970	-563	-513
-3733	-3420	2089	3992	3983	2255	-534	-343
-2891	-2918	1859	3194	3967	1799	-397	-151
-3180	-2894	1888	3310	3232	1637	-321	44
-2879	-2612	1704	2968	1714	1148	-183	308
-2694	-2139	1582	2787	700	929	-167	414
-2488	-1765	1440	2059	-1520	462	-91	483
-1232	-702	936	264	-2596	-33	-10	442
-157	189	467	-1199	-2366	-389	178	498
1547	1136	-86	-2643	-1984	-1069	323	922
3004	2803	-1101	-3167	-2016	-2530	538	2042
3264	3405	-2216	-2925	-1748	-2803	759	2599
2549	3002	-1580	-2599	-1266	-2119	779	2380
1802	2542	-490	-2464	414	-1615	832	2156
-39	1842	-99	-2066	1785	-1135	917	1859
-968	1164	437	-1737	1673	-729	962	1017
-1400	1063	671	-984	1766	-639	987	467
-2016	668	846	-582	1248	-446	997	-152
-1543	767	891	-71	1091	-454	1024	-506
-1537	484	777	272	1211	-234	995	-663
-903	281	640	410	1661	-12	897	-689
-802	-88	402	634	1995	246	801	-644
-367	-307	299	679	2060	382	704	-776
-151	-413	178	891	2089	457	608	-850
-50	-513	109	915	2029	532	493	-815
-11	-504	18	1039	2030	570	376	-733
-140	-583	-40	1045	1840	596	293	-738
-211	-476	-70	1110	1702	561	210	-718
-13	-540	-133	1082	1539	618	99	-739
529	-519	-171	1053	1482	622	-14	-738
551	-569	-222	1045	1462	661	-130	-731
817	-584	-246	985	1401	663	-228	-689
