-417	-403	-466	-202	4000	-881	1255	-557
-1537	-346	-1362	-336	-1853	-945	1194	-710
-1544	-304	-1297	-448	-4000	-1005	181	-658
-1296	-291	-1035	-462	-4000	-988	-1735	-659
-974	-277	-1146	-377	-4000	-1010	-2691	-540
-246	-231	-927	-263	-877	-1005	-3407	-259
235	-195	-369	-276	3150	-924	-4000	-43
418	-199	31	-206	4000	-945	-4000	413
257	-125	266	-40	4000	-1030	-2369	1252
-175	-55	263	-76	4000	-770	-686	2183
-523	-53	506	-148	4000	-211	380	2835
-376	-47	1249	-62	4000	479	1125	3210
-209	-92	1438	149	4000	1163	795	3535
-69	-146	781	245	4000	1380	1574	4000
180	-140	203	162	4000	1312	2811	4000
416	-28	89	124	4000	1704	3021	4000
668	19	526	207	4000	2316	2973	3987
660	52	-515	248	4000	2254	3270	3847
433	170	-2169	132	4000	1666	3795	3535
-56	191	-2238	93	4000	953	3347	3079
-571	146	-1917	-35	4000	309	2696	2498
-771	93	-1128	-190	4000	-277	2049	1986
-535	241	-781	-159	4000	-859	2256	1568
187	386	-801	-267	4000	-1310	4000	1121
627	290	-882	-182	4000	-1532	4000	731
408	208	-466	137	4000	-1372	4000	206
94	215	230	199	509	-973	3411	-283
-107	241	98	-82	-4000	-373	526	-638
-69	266	179	-475	-4000	315	-1246	-1013
30	217	501	-556	-4000	947	-3147	-1339
192	217	441	-288	-4000	1657	-4000	-1534
-39	80	533	-91	-4000	2319	-4000	-1404
-396	-161	908	-4	-4000	2953	-4000	-1050
-123	-255	1062	-10	-4000	3409	-3065	-673
342	-468	1452	-65	-4000	3705	1052	-410
1506	-505	589	-66	-4000	3792	1720	-280
2585	-326	-43	-41	-4000	3742	684	-26
961	-121	492	320	-4000	3604	-226	136
-1815	191	1888	699	-4000	3166	1996	-134
-2761	325	3564	668	-4000	2450	2749	-521
-2892	228	1692	557	-4000	1710	1734	-683
-2154	82	-716	645	-4000	1247	1399	-781
-1353	-41	-936	714	-4000	1083	494	-658
-807	74	-1667	303	-4000	1071	-473	-350
-345	163	-1294	-456	-4000	1018	-1031	-344
-443	223	598	-864	-4000	771	-344	-804
-409	212	-148	-594	-4000	463	791	-1013
74	82	-2202	-315	-4000	79	2452	-1126
1283	57	-3095	-35	-4000	-51	3559	-1526
1726	-127	-1927	175	-4000	-107	3990	-1829
1181	-224	299	75	-4000	-304	563	-1906
627	-71	1549	-87	-4000	-737	-3472	-1921
15	10	1571	-84	-4000	-1070	-3509	-2153
31	40	333	402	-4000	-1118	-320	-2362
1039	7	1192	956	-4000	-1422	3021	-2651
2987	-52	2616	980	-1638	-1486	2190	-2735
4000	-41	2352	752	-49	-1431	1054	-2682
4000	69	822	337	2255	-1467	352	-2502
1766	275	-357	-445	4000	-1505	-994	-2100
-4000	476	-226	-914	4000	-1599	-4000	-1677
-4000	542	-225	-1305	4000	-1650	-4000	-979
-4000	248	-959	-1146	4000	-1715	-1031	-356
-4000	-30	-1630	-724	4000	-1729	281	-164
-2968	-87	-1036	-971	4000	-1526	1267	255
-2345	-333	-741	-782	4000	-1248	3854	686
-1622	-440	-606	-489	4000	-1107	4000	742
436	-414	260	-17	4000	-750	4000	1012
1743	-509	606	282	4000	-134	4000	1085
1950	-551	344	435	4000	283	4000	1221
1488	-403	-91	512	4000	541	4000	973
